Pair,p-value,Half-Life
NSC-AWK,0.0020385481770262,72.9270655580184
MPWR-BX,0.0008595976719968,72.95996272480785
MSCI-RMD,0.0172933192331328,72.96335338038064
MSI-MPWR,0.0036357482956747,73.02048037335398
URI-AMP,0.028643370885057,73.03438601010102
CPAY-CMS,0.0122138216942929,73.10999375247901
MPWR-TSCO,0.0045217008626894,73.11219737027538
SHW-EQIX,9.380753499371314e-05,73.11831186134599
MPWR-IT,0.0098504094558015,73.13460004320709
APO-HUBB,0.0117079208104503,73.1473924937393
CDNS-KLAC,1.1729184599060925e-07,73.19646905826419
WAT-DPZ,0.0004446366631271,73.20848549134439
CMG-PCAR,0.0004987825854469,73.26242140791388
ROST-CHD,1.5440492716989392e-05,73.30653165846769
LULU-MOH,0.0031819030105778,73.34398458659477
TGT-GNRC,0.0046941722637136,73.34525511505564
AMZN-SPGI,4.33009512538358e-05,73.37418346170307
TSLA-J,0.0017007498745615,73.39222727942801
ITW-DPZ,0.0009657487829724,73.42187491206816
EQIX-MNST,7.047496084304204e-06,73.47218885560099
DXCM-TER,2.2536440376093873e-05,73.47597117689463
EW-POOL,0.0207350877158728,73.4976741365805
ALL-WTW,0.0029650061203599,73.5210214741466
DECK-PANW,0.0061600101577161,73.53948643770605
ADSK-RMD,5.843908161920854e-06,73.54415304167425
ORLY-MPWR,0.0050152363354624,73.5714587985246
BBY-PAYC,0.015339637446803,73.57860124053477
MPWR-ERIE,0.0007398979008938,73.60128125273452
SO-BX,0.0019806824144804,73.63632521001261
TSLA-LH,0.0038431841082948,73.72843162855806
CCI-CHTR,0.0010083945938226,73.74844908612853
ITW-MCHP,0.0017847367842325,73.7492495894152
SO-APO,0.0005037185271818,73.76028104488935
FDS-NDSN,0.00017858847671,73.7773410527003
SHW-WDAY,0.0126127557122758,73.80555064853459
LH-DPZ,0.0010732350043697,73.81616231958833
VRSK-MU,0.0022704458683633,73.84124838098725
BRK.B-ANET,0.0088064676187189,73.89373542643479
KDP-RF,0.0017396006824624,73.9159032690481
GOOGL-VRSK,0.0220776253871246,73.95142898532048
APD-KDP,0.0017292848221471,73.99834159101093
LYV-CINF,0.0016790367988918,74.0183168329159
ED-CBOE,0.0153338554546964,74.02166056587535
AMZN-TYL,0.0003223983401446,74.0217089852184
V-ALLE,0.0106799128612406,74.08543681120405
CI-AMGN,0.0004049384653512,74.12123280108159
EQIX-ROK,6.111275218902207e-07,74.15856727630076
JNJ-DTE,0.0001635815777978,74.17858908684754
PYPL-CHTR,0.0189187703319681,74.20823313777304
GOOGL-SHW,6.122522554052854e-05,74.21411646313271
WTW-DRI,0.0009471630360045,74.25115505713745
JNJ-CDW,0.0263724802913677,74.25263738502122
NWS-COF,0.0155990138012441,74.2566900995125
ZBRA-CRL,0.0003222622439997,74.27069669204143
ABBV-MET,0.0071700340837219,74.28313679501375
LMT-GL,0.0003274190222347,74.35317935473348
DHI-LRCX,5.178114001403102e-06,74.36467149496077
EQIX-TYL,2.103542815646762e-05,74.36824250612167
SRE-CPAY,0.0240432324105895,74.38690206412733
WTW-ADP,6.948580461955354e-06,74.40528444225701
GOOG-ALL,0.0457291475845614,74.4205809435689
GOOG-AMGN,0.030761403875891,74.42380907405573
GOOG-MMC,0.0353103004091007,74.42539389317727
CBOE-BSX,0.0018080126252697,74.47718849137905
CI-MNST,0.0004386802927218,74.5221110149129
ADSK-CSGP,9.945615125828804e-05,74.55321417329232
CHTR-MKTX,0.0026146878932699,74.5687298442559
APD-DPZ,0.0016540043698005,74.57094982254966
CLX-MKTX,0.0054264544616327,74.58314462530666
CDW-AMGN,0.017329298549308,74.63746623358844
BRK.B-MAR,1.0865436928506552e-08,74.64571232853906
TMO-NEE,0.0026395976060406,74.6944197074171
CSX-MCHP,0.0057412010642368,74.70404201472628
CDW-HOLX,0.0191185418766242,74.73399617528068
HCA-TJX,0.0056805067821772,74.73784853218707
V-DGX,0.0165750219347599,74.7942107673263
LIN-NOW,0.00626044673459,74.81709006272409
ZTS-EW,0.0128258705410828,74.8980009616469
AON-LOW,8.144763220053371e-05,74.90483827539549
VRSK-ROL,0.0021730135905122,74.92070983707347
PEG-BR,0.0016206964979886,74.98158825678779
RMD-ALLE,0.0308541240518359,75.06187939817652
EXR-WAT,0.0001132237798005,75.07373808643551
WDAY-MAS,0.0112080986274642,75.07790371314297
TYL-SPGI,0.0029983632022064,75.11690623496592
NXPI-ROK,0.0344143458944997,75.1236531698162
HCA-DOV,0.0330758687534225,75.19932027099857
L-KKR,0.008994309145295,75.19949161589156
JPM-NFLX,0.002420154250071,75.20044092551024
YUM-ALLE,0.0323153736565002,75.23599500169527
SYF-COF,0.034182320081913,75.2369057509039
EQIX-UNP,1.328082346306963e-05,75.25377266971223
MOH-DHR,0.0003061080023511,75.25607664786229
UPS-ENPH,0.0090221050645731,75.25607958393806
LRCX-SNPS,0.0002702020647793,75.29622013370663
GOOG-MAS,0.0357404191166558,75.36876957301439
HCA-BX,0.0038593310563859,75.41201524672417
MA-SHW,0.023200860194636,75.41240059772329
FANG-PFG,0.0246484723109649,75.42353368701954
MCHP-ACN,0.0001791607174084,75.43119143915993
CSX-DPZ,0.0001988517790056,75.4570624752221
YUM-KEYS,0.0196906594549627,75.47092121918763
SNA-CB,7.396101541510166e-05,75.47645130419058
PH-TDG,0.0035072695117951,75.52322097056305
AON-ADI,0.0007395036099841,75.53641515526454
GOOGL-SO,0.0012198305292509,75.55511164574791
TT-PH,0.0001880749561396,75.56681261264441
MSFT-AMAT,0.0126148177879941,75.57119281456792
SHW-STE,0.0002659127010883,75.58386341627917
EFX-DPZ,1.7350589316865528e-05,75.60974649742687
MAR-PANW,0.0361138751201352,75.61486883729582
YUM-GL,0.0010941410269924,75.63438653131195
LHX-DPZ,7.751792087995675e-05,75.66163623709397
ADSK-TDY,0.0011171864069134,75.69057325149807
NDSN-UNP,0.0008371415691612,75.71119788878048
CPAY-APA,0.0055769077287926,75.74226454372031
DUK-EXPE,0.0088220250221803,75.76147251679183
CMG-DHI,6.593975558843319e-06,75.77157823961872
A-ACN,0.0001841433001186,75.78024870733309
DXCM-TMO,0.0001009070263755,75.79556855489416
GOOG-DGX,0.0142550212200749,75.84039363762541
SYY-AWK,0.0007044861710814,75.84894844616746
TTD-YUM,0.0219473198775561,75.8647023076102
DVA-PANW,0.0098155081706513,75.92343296293973
COST-TDG,0.0040218100252149,75.9286176457584
CRM-ABT,0.0010420201328385,75.9493541462405
TRV-TJX,0.0008908389903155,76.00410352165738
AWK-DPZ,0.0186085846256868,76.01397683473502
WAB-ANET,0.0281335240899312,76.04013137007348
MET-NWS,0.0081398308055898,76.05177643668446
WAT-HON,2.428895098284805e-05,76.06200516731647
PG-WDAY,0.042355745451942,76.06327630241319
ELV-IQV,0.0182170099591209,76.07685886959608
IEX-NEE,6.50477360226079e-05,76.0925235589799
HCA-MU,0.0005191050481728,76.10489707650545
MOH-TMO,4.200722930881835e-06,76.12925393894918
IQV-STE,0.0237726890140453,76.13547297783211
NOC-ULTA,0.0005321974525129,76.24253367283866
MCHP-STE,0.0005051634759837,76.26264640648911
ZTS-JBHT,0.0147957164448482,76.26913076422599
ROL-DRI,0.0002913287028443,76.28246005198066
AMZN-ICE,0.0003791154409987,76.31367753497726
ABBV-PTC,0.0131653317482466,76.32344059648027
TRV-CB,0.001789694717718,76.3527243751726
AWK-CHRW,0.0089493610207083,76.3551286057579
APO-KLAC,0.0001306575596756,76.36299888418466
HCA-WTW,0.0133475523876016,76.37873933401264
PYPL-CMCSA,0.0452476034165428,76.4015745681987
ODFL-ON,0.0056079733367341,76.42917770358781
PG-ACN,0.0008675235082848,76.43075566212262
IDXX-MCHP,0.0120163354632113,76.46251471884725
CHTR-SWKS,0.0131263314143852,76.48759726191767
PG-FDS,0.0003932335348508,76.4994438269659
AWK-MKC,0.0014434371384835,76.51268533790478
TEL-SCHW,0.0013754225353411,76.54177701214041
CBOE-PKG,0.0458931942066474,76.56136586549698
LYV-BR,0.0058347014805477,76.57531076991843
CPRT-LRCX,2.884258309366199e-08,76.62397560412539
CDNS-HCA,0.0042292704037534,76.64606274592595
DXCM-DHR,0.0002182952311877,76.66172140050782
MDLZ-ZTS,0.0139020468209307,76.66293443692344
SPGI-ADI,0.0075407170046425,76.71620737172903
ITW-ROP,0.0001247746622628,76.73821935883915
WTW-TDY,0.0009681936958819,76.75587756260022
PG-MSCI,0.0082055599591708,76.8065681557948
EFX-ACN,0.0054668222655391,76.82557052882822
GOOGL-SYK,0.0035989435768672,76.87499015336026
ABBV-ADP,0.0154702584854691,76.87550678084664
ABBV-PAYX,0.0128682069048104,76.87921246886532
A-MTD,0.0001156477130415,76.89107930413483
TPL-PANW,0.0372649641181323,76.90133030906019
HCA-VMC,0.0107534481171685,76.91987208133476
A-POOL,0.0002390126985148,76.9704191956274
GDDY-LDOS,0.0398412436290308,77.08879314120713
ICE-DGX,0.0024398719348175,77.10627481151269
PEG-VRSK,0.0044260491631296,77.11313217051682
HCA-RJF,0.0001205808213141,77.14753482320579
NVR-ISRG,0.0004166078258246,77.14852784306592
WEC-GL,0.0001861843430787,77.16182086404797
CL-CPAY,0.0262275949219716,77.16909265775271
ROP-VRSK,0.0234011298833042,77.18606245953511
CSX-KDP,0.0010974185760515,77.21091613281686
GOOGL-PTC,0.0045166247537737,77.22121877315082
PG-MPWR,0.0151281695322701,77.23864802618428
RJF-PANW,0.0138253033365511,77.2543374778339
DOV-TYL,0.0006993199862377,77.26612725198828
ROST-CPAY,0.0093627749637449,77.26679570064103
CHTR-BALL,0.0318205141751399,77.28755766191472
ITW-WDAY,0.0294247967487916,77.29141488171632
ES-HRL,0.0014573493236261,77.32567178905587
TDG-ORLY,0.0015588281980919,77.33254548076141
ROP-ALLE,0.0338797920573297,77.35151436894702
SBUX-COO,0.0002159477342786,77.36481730119297
MCHP-POOL,0.0010828885815429,77.47870829013627
ROST-AMGN,3.756765715294185e-05,77.51588040523609
NVR-ADI,0.0021768073789282,77.51968266743543
SBUX-ZTS,0.0114370852306227,77.52019912319857
AWK-COO,0.0188940634670384,77.52381445298975
EQIX-LH,1.5881116060349962e-05,77.54428757868887
CL-XYL,0.0440147819865056,77.56726051931999
CRL-CZR,0.0311086512688434,77.60590219658627
FSLR-PANW,0.0122020245235916,77.60857150241878
CSX-KEYS,0.0464527266457067,77.67056169525384
GOOGL-WTW,0.0013171920668338,77.6773888240258
HCA-EMR,0.0006947145547492,77.73982479599218
DTE-JKHY,0.0022564003350222,77.74535790985597
CHD-ALLE,0.0407087552030661,77.77177575536379
MET-BX,0.002498576405472,77.78119708742068
ORLY-AMP,0.0064572481495645,77.78423239588251
EQIX-FDS,5.396787748818202e-06,77.81707558211177
GOOGL-MMC,7.872276087731361e-05,77.84812655797484
ROP-ROST,0.0014024568687814,77.89009534393294
TMO-LOW,0.000559242258203,77.92580074204814
SHW-ALLE,0.0495178874393376,77.92978543474399
ZBRA-TECH,0.0043056682074887,77.93750577852103
WDAY-TER,0.0037224755876527,77.97613223092642
EQIX-STE,0.0001278289445871,77.98698942946136
KHC-TAP,0.0380035848045153,78.00037006105102
CTAS-APO,0.0081026581774017,78.01722092364537
EPAM-CZR,0.0044110639950031,78.0426701027387
VRSK-BR,0.0143404202684337,78.05130682922177
ABBV-WM,0.0061715352131622,78.0531685287355
HD-EFX,9.523478484614772e-05,78.11709418521501
HD-STE,4.888613589986526e-05,78.13493418273364
EFX-WAT,3.779756394110189e-05,78.13937860738758
GOOGL-RJF,0.0058940649773569,78.14706721842867
FTNT-HLT,0.0362575064634402,78.15540743857879
GL-AMGN,0.0010961120307132,78.15649871056844
EFX-TYL,6.139573393723372e-05,78.22691193689103
LYV-DGX,0.0039918293592121,78.23195516065077
TSLA-FTNT,0.0021368125717293,78.2389731203657
EW-IQV,0.0151907162550392,78.24354504085468
LH-WAT,0.0010819824938729,78.25040160580924
COST-PH,0.0004245526212758,78.26596487855123
CHTR-ES,0.0106944430888781,78.27866439491059
LLY-APO,0.0013098996888952,78.32931784618691
ON-MOH,0.0012065616583467,78.3488913958607
AMZN-WTW,7.618151269897255e-05,78.36024033068537
KKR-PANW,0.0497099819657661,78.37953848276004
WAT-UNP,3.9839245487527126e-05,78.38251878678645
WAT-FDS,2.9076731156440647e-05,78.4045869262954
MCO-LYV,0.0029652135589989,78.41272203211147
EMR-ANET,0.0437351806982108,78.4547544546518
TSLA-QCOM,0.0001712082951736,78.46034161053063
ABBV-SNPS,0.0034606053222917,78.46156061541184
IQV-EXR,0.0401705375700755,78.4734435426705
GOOG-CMI,0.0217204494157698,78.47890440134
ZBH-APTV,0.006052831928123,78.52672375100647
ALL-LYV,0.0030023821339081,78.52854486498184
DPZ-HON,0.0005555155856426,78.55324815224941
WST-DHR,0.0005669593850951,78.56294417144426
LHX-JKHY,0.0046252986301795,78.56650324955261
MAR-SYK,0.0038059154964617,78.57513577153956
FTNT-MPWR,0.0128669573867924,78.59103533286644
AAPL-HCA,0.00585256938846,78.6311994917267
APTV-SWKS,0.0241662433800972,78.6380365159517
MDLZ-GL,0.0024969068326107,78.65094067894351
RSG-WRB,0.0001903199877169,78.68127650859209
MCHP-NEE,0.0026733648638032,78.73357108098176
YUM-UNP,0.000747743396026,78.74237483726256
HCA-AMP,0.0157686477623151,78.75072923301717
WDAY-MSCI,0.0134747713876766,78.7963653739361
TSLA-BX,0.0029335573177526,78.81658176182047
EMR-PANW,0.0193489700050885,78.81823002774026
CTAS-URI,5.7597056598317366e-05,78.8347419250774
DXCM-EXPD,0.0002169186709656,78.84312724813651
ABBV-ALL,0.0180440703432139,78.84494910536522
HCA-ADP,0.0026698582564334,78.88200893678642
EFX-AIZ,0.0001106267253138,78.8914249228298
APD-CSGP,0.0009876982871118,78.8937212674708
ZTS-DXCM,0.01670490936848,78.91356667219688
SHW-BR,0.0069001738084595,78.92681597912525
MA-ALLE,0.026145614513919,78.93306966651828
ABBV-AMAT,0.0082386251919146,78.94124843803961
ABBV-AMP,0.0048700392131782,78.9486642576642
EXR-MAA,0.0020513947482845,78.97613955570307
HD-ADI,0.0037625702895133,78.9918084180336
JBHT-NDSN,0.010347979135501,79.03726815796921
GOOG-DHI,0.0182727536572306,79.06272384643255
LOW-ADI,0.0019663846563954,79.06403892703018
AWK-HOLX,0.0147996412015964,79.0885067688714
ABBV-CDNS,0.001248084286796,79.10560551146082
CHD-NDSN,0.0003903582732221,79.13112131393807
MSCI-LOW,0.0195504771278407,79.14112465724467
NVR-ERIE,3.1662566830148173e-06,79.1441467182311
VRSK-SPGI,0.013267683199109,79.15104913055062
IQV-HPQ,0.0225544282286547,79.15777693731258
DUK-ULTA,0.0051190358918192,79.15990265804564
AMGN-ANET,0.0254737873142847,79.1650493458512
WDAY-IEX,0.023610272521901,79.19919373162242
WDAY-VRSK,0.0177175800342692,79.27132762496987
KDP-WEC,0.0414962851221525,79.37659610366575
MSCI-STE,0.0082548080360705,79.38869472847729
AWK-HON,0.0013448190462826,79.39463117026771
GPN-CLX,0.0014687286132359,79.39734643201197
PNR-DVA,0.0042018372411771,79.40001276612773
EMR-BX,0.0067435942328952,79.4413218738426
MDLZ-MNST,0.0025437978323541,79.44852951473331
MTD-POOL,0.001496367079441,79.5308680877383
BXP-PARA,0.0044740656937855,79.57203544924596
CDNS-HLT,0.0436718059847815,79.58365133748447
NSC-RMD,7.714329225906519e-06,79.60444788033847
JPM-ISRG,0.0311925791680651,79.6488063436944
SO-LYV,0.0035683535302547,79.6530777975795
MTD-TXN,0.0133857874719881,79.67785027969468
DPZ-NEE,0.007161072994151,79.682421045728
HD-WTW,0.0005240187579147,79.69058864811176
PAYC-EPAM,0.0372759870300277,79.69336134271857
EQIX-ACN,0.038270555670667,79.76519035979938
INTU-NOW,0.0236642846354103,79.8075776683553
ABBV-SNA,0.0110028094573255,79.81038100323488
AMZN-TTWO,0.0012392626282281,79.81428157503758
MA-MCO,0.0010059462906493,79.84130451801326
KDP-WAT,0.002441206267816,79.84399413798927
PAYX-WTW,3.2923693826427806e-05,79.85669712833639
RMD-DPZ,0.0008112107438759,79.8679843585788
GOOGL-HLT,0.0300536290502495,79.87758837996978
V-MCO,0.0103166976584029,79.89917517098468
MNST-GL,0.000335944173247,79.90565042974836
HCA-RSG,0.0406529150559144,79.91554875558208
AJG-TPL,0.0001194339745394,79.9389968701417
RJF-WRB,3.159751523230679e-08,79.96817113767578
GOOGL-LYV,0.0080188723214768,79.98114883448369
ABBV-SO,0.0077843962366032,79.98222776157998
CDW-VTRS,0.0093482757226922,79.99868112943835
EQIX-AMGN,6.1762067867351154e-06,80.01713296019324
FTNT-RJF,0.0207137467991635,80.04660824400325
PNC-WAT,0.0001125665255318,80.05138620889483
HCA-STLD,0.0366411096506908,80.05449178487245
MPWR-ACGL,0.0117351697339768,80.1339106637183
IQV-MOH,0.0198998105688501,80.14483779118927
ROL-ADI,0.0051892154161739,80.15767267746135
COST-KLAC,0.0030163680256776,80.1748180055807
XYL-ROL,0.0491323690658193,80.20744658590266
HCA-PAYX,0.0179976234587563,80.22094874055897
DUK-CBOE,0.0219580380150806,80.24254366803235
WAT-NDSN,1.0838424134007577e-05,80.26032746366589
MPWR-VRTX,0.0016379559035391,80.27039625164156
TRV-BKNG,0.0006017414356669,80.28187315031889
MTD-ACN,0.0001645789630862,80.28849418904328
NSC-PODD,0.019760577925651,80.34046474788774
EL-DG,0.0107586091516349,80.34680715935549
MDLZ-AMGN,0.0001085429606278,80.37047477709389
ICE-BLK,0.0012215049567268,80.40558348746606
AMZN-ADSK,0.0001494787601063,80.45499024865947
EW-SBAC,0.0010023112982121,80.47165832621978
MCHP-DPZ,0.0046883777356872,80.47891539531285
VRSK-LYV,0.0168062313963569,80.50346673103483
URI-KKR,0.0069094162852045,80.51642142376673
AZO-AMP,0.0023995751464681,80.54359992749399
TYL-DPZ,0.0002234902697992,80.56674633385603
MET-ANET,0.0385846457304434,80.56939715364916
VRSK-TYL,0.0324113148471729,80.5944819850661
KDP-KHC,0.0416300664641573,80.60504313824399
CMG-DECK,0.0116840788126392,80.62241229186438
AAPL-ABBV,0.0194858636711014,80.71993650268045
KEYS-DTE,0.0423734488894731,80.76444841235511
DPZ-NDSN,0.003308264640746,80.79807485268441
MET-TXT,0.0009962344879941,80.81143391975759
IRM-PANW,0.0155307290000679,80.8324845896323
ABBV-DE,0.0088177274779786,80.84795748210011
NXPI-WTW,0.0454305892307369,80.86574534623641
ALLE-ADI,0.032418029110254,80.90909160688724
ELV-TMO,0.0025079811147643,80.91613990371714
CL-UHS,0.0003561147134857,80.93270752930016
CMG-QCOM,0.0052210041847466,80.93821872680626
ABBV-KLAC,0.0482358294993456,80.93972897195661
AMZN-DPZ,0.0064916907581278,81.03396764845087
WTW-MU,4.559322920887806e-06,81.05903641116903
ADSK-NSC,0.0039578412930017,81.09317119030291
LYV-AIZ,0.0440309070535667,81.16858659187483
ROST-GL,0.0046295378636169,81.16963340310613
PAYX-LOW,0.0036353203562418,81.17978739363187
GOOGL-ISRG,0.0015205347171027,81.18847969445922
YUM-CDW,0.0244615655169918,81.19626176708742
MA-MU,0.0006952347116252,81.20609342873193
RMD-DHR,0.0313457490047522,81.21197089812439
ICE-VRSK,0.0298031549887045,81.22708263260168
ICE-DRI,0.0134725695613438,81.23365897190408
HD-XYL,0.0010299711692881,81.25501644109545
NXPI-TYL,0.036272214678168,81.26163344836796
MA-DGX,0.0103844624948322,81.28205000108514
AME-WTW,0.0018159528229353,81.31452821473061
COST-RSG,0.0048674279793882,81.36130042501655
SMCI-BLDR,7.205300919787365e-05,81.36469971020725
CCI-KMX,1.1917732486853617e-05,81.3719900318176
SWKS-CMCSA,0.0013918332969406,81.41193945941016
LYV-ADP,0.0053165828980883,81.42362762027928
KR-SNA,0.0075946715615119,81.42537399085639
ITW-EFX,5.041674179647152e-06,81.4276239972993
MNST-ULTA,0.0084833169724023,81.44761399592173
SJM-HSIC,0.0003622309823321,81.45660332985986
IQV-VTRS,0.0101109579314426,81.45895147251134
PPG-CMCSA,0.0001939861286308,81.46592620490816
APTV-CMCSA,0.0118249815464544,81.50967680626849
ZTS-KDP,0.0102274611416534,81.52920248416585
PG-AME,0.000541129091577,81.53378539150084
ES-KMX,0.0001042062629601,81.5389842846851
CSX-LHX,5.5101205630702624e-05,81.55610431506132
PH-WSM,0.0001575649985255,81.6044292644989
JNJ-JKHY,0.0005913376036415,81.63161338822245
NOC-ATO,0.0002305826517474,81.64698748978874
EQIX-TDY,0.0001562937749261,81.66988949463807
CHD-FDS,0.00101088971894,81.71384091523751
ICE-ROL,0.0002625340893783,81.71767951110807
ABBV-AON,0.0235155503445459,81.71816322071871
XYL-WTW,0.0120656610233481,81.75517908768298
URI-WSM,3.421901654484197e-06,81.75869589892426
ALB-ENPH,0.0261825534932248,81.80820793033665
ITW-CDW,0.0290228645190267,81.81371708373986
KDP-HOLX,0.0067788299682907,81.83137648120515
WDAY-NDSN,0.027183831035062,81.85442823957263
WST-TMO,0.0001722592466423,81.86374378411534
RSG-ANET,0.0336005378334626,81.87305421999916
EQIX-CSX,6.442861406633953e-05,81.8797576254432
PEG-LDOS,0.0031546063104584,81.8804954827933
MA-WM,0.0289389567158413,81.88177578391803
GOOG-HLT,0.0388574825272875,81.9203196777863
WSM-KLAC,0.0001810187585363,81.93146153374622
AWK-IEX,0.0028459184376124,81.9324488967405
TROW-APTV,0.032427511932765,81.94221469512844
GOOGL-FAST,0.0002255847252819,81.94500282757382
ADSK-WTW,0.0004980786021258,81.98110002715072
NXPI-ALL,0.0435451379993604,81.98742505976031
CPAY-AMGN,0.0044582631782572,82.01104137695332
WDAY-MU,0.0024306799890183,82.01615597267356
WDAY-TTWO,0.0255157744153605,82.02306140177777
DXCM-IQV,0.0173455139338487,82.07697617640703
KDP-IEX,0.0082952122938035,82.1152115043067
MPWR-WTW,0.0014319040194885,82.12404616902445
FTNT-TPL,0.0161671221722681,82.12889056620519
SBUX-WDAY,0.0162367673937194,82.16615119509227
IRM-KKR,0.0081700143347787,82.18200380990523
EA-ALLE,0.0436756981435009,82.20389875678072
MCO-MPWR,0.0329110506785142,82.22619753160255
HCA-AON,0.0136277570040217,82.25985276366659
SBUX-PAYC,0.0311403679212069,82.26460100256088
MPC-FSLR,0.0005984539529774,82.26661084100415
WTW-LOW,0.0028136723675149,82.27650361374096
CSX-WAT,1.0378572080950386e-05,82.31197230732113
BDX-CNC,0.0013819061788426,82.32032999815611
ABBV-SRE,0.0152087397444963,82.3222543787877
XYL-ALLE,0.0106842142828651,82.3841983289612
AFL-MPWR,0.0059695545932002,82.38476502682353
ED-HII,0.0231793352517811,82.41769936167402
WDAY-CDW,0.0264413084704567,82.43197698394157
ABBV-NVR,0.0185599701513836,82.43726968286188
GOOG-DVA,0.0356653460842764,82.4532422963607
ABBV-AME,0.0123065347290242,82.480053861629
ALLE-MU,0.0078498808107786,82.4803553629732
ABBV-AJG,0.0193082193417777,82.4930946758788
SO-AMP,0.0008723515778984,82.49757255602117
NVDA-AXON,0.001016207002116,82.52686069928063
PNW-HII,0.0110912799811514,82.53783788592945
APTV-EPAM,0.0494971246449104,82.5474770704228
CI-EG,0.0010136146473881,82.5557568085148
ABBV-MU,0.0118111514744615,82.57394524537568
MPWR-ISRG,0.0006556578178211,82.57667619229547
CI-CDW,0.0244190028233402,82.58050248667772
DHI-AMAT,8.167172347357079e-05,82.6147549880099
MET-NWSA,0.0125018235311145,82.62931945752725
DOV-ADI,0.0091080735871208,82.63212824662082
APD-FDS,0.001276954552369,82.68725950196423
MCO-ALLE,0.0282175950484462,82.70977266858922
MPWR-PTC,0.0011527610486075,82.7307953284505
MCHP-FDS,0.0005215619456936,82.74557922650314
EMR-AMP,0.0051660885875704,82.78055667140572
BRO-BX,0.0006739093709876,82.78205769629875
DRI-ALLE,0.0298330054373953,82.81889737108081
TSLA-LOW,0.0045113748015916,82.81929820518543
STX-NWS,0.0484509501348808,82.82072052882931
NXPI-DVA,0.0175503098960169,82.8434646969725
DPZ-UNP,0.0045020848614864,82.84699401537908
ABBV-AZO,0.0489404327186232,82.87979709592383
TSLA-SO,0.0010850561042099,82.89397934288525
MPWR-LOW,0.0114711613510968,82.92872568643477
RMD-STE,1.2350349607382854e-05,82.95628540712525
WDAY-CPAY,0.0413350466530682,83.00544220666292
CHTR-MDT,0.0197047011098041,83.01034813484216
PG-WTW,0.0055431255248862,83.03572128029312
HBAN-HII,0.0060292932155236,83.04415290712467
EXPE-UHS,0.0017234157751464,83.09263372227034
CSGP-STE,8.165427148516795e-05,83.09898291164231
CDNS-URI,0.0016291523023702,83.12229934372164
HCA-BRO,0.0101708189859411,83.15894296143338
EXPD-ACN,0.0131346819302054,83.16194918932653
EW-DPZ,0.0249129530613753,83.21757439983885
MDLZ-EG,0.003712687214517,83.24476384628721
LMT-EQIX,4.7762684557099755e-05,83.24523572922261
TDG-LII,0.0389422208874859,83.2534507071021
ICE-TEL,0.0025153611473053,83.28567255866814
MCHP-LOW,0.0012677949286175,83.31701204345029
WTW-DGX,0.001652270743308,83.32138539183879
NXPI-MU,0.007044468355074,83.34880138805786
EFX-LOW,2.7421178671092384e-05,83.35753334621732
APD-NSC,0.0003839701336948,83.37684923533335
AJG-SNPS,1.7250522635767036e-06,83.39026258602432
ADM-ENPH,0.0078978569789194,83.40613736613922
VRSN-ALLE,0.0227886671984482,83.41972546300109
SHW-DPZ,0.0013037529218229,83.44797555463634
TROW-GNRC,0.0375957249640735,83.4616414340717
MCHP-AWK,0.0366424310226356,83.47039776851098
WDAY-LNT,0.0441855985646868,83.49483209347083
TSLA-TSCO,0.0012101595007191,83.52912137988568
EQIX-JKHY,1.5500170571866308e-05,83.57020401069764
MOH-ACN,0.0094819608474402,83.58712292801069
TT-PGR,3.0007442734264805e-07,83.59748289847428
MA-SPGI,0.0011461486635919,83.59986155690794
HLT-LDOS,0.0444030242178732,83.62299967535205
WDAY-WAT,0.0201705549339529,83.62707027400907
DTE-HON,0.0002053429233219,83.63599995964584
WAT-AIZ,0.0012097992609134,83.63639689611284
ALLE-ISRG,0.0341454450543739,83.65236433570047
APD-ROK,0.0001973297324297,83.6622563993951
MPWR-DE,0.0020714748007797,83.69289744262156
EXPD-HOLX,0.0002500500094291,83.702775713152
MTD-NDSN,9.323689318305164e-05,83.72643477404752
GIS-LKQ,0.0017445556076807,83.74044549884036
TDG-PGR,0.0003630593561311,83.7554947400581
UPS-EPAM,0.0218206763688285,83.75841193716384
LULU-POOL,0.0066016208980443,83.76699141858116
TSCO-BX,0.0249777070666727,83.79882949073712
BAC-ALLE,0.0210364385822197,83.80743141257845
MLM-NVR,0.0003175274800369,83.81621344469765
A-DHR,0.0004152101254733,83.843781026595
DRI-LH,0.0075100067417452,83.84826426503861
WDAY-BR,0.0334058295426551,83.8580819002071
EQIX-CSGP,0.0004100637989943,83.87367321132469
USB-HAS,0.0001405327475039,83.90067724308888
TDY-SPGI,0.0021431074979851,83.90150162212566
WSM-PGR,2.1343012225566475e-05,83.93510009493504
EQIX-XYL,0.0306261548626725,83.95814296831729
VRSK-DOV,0.0110160823459248,83.96113668809178
KMB-PPG,0.0016257549887387,83.96850038613412
FTNT-WRB,0.0373529135057092,83.97707033452072
ALLE-AMGN,0.0225851724386989,83.97938042917893
PG-EQIX,1.0269238463209e-05,84.01254341622916
AON-DOV,0.0005386704654589,84.01753042830441
EQIX-IEX,6.762809658114956e-05,84.03690340632818
MAR-CB,0.0008862345296466,84.03714678681106
IQV-AKAM,0.035101209243596,84.07149381826264
WAT-NEE,8.442118275414783e-05,84.08124349961932
WAT-TXN,0.0038892905355158,84.09298749060459
GOOG-LDOS,0.0443584793053854,84.12477064598073
PPG-APTV,0.0161594841475475,84.15937658539448
